weights Rp/RJ vrot/km/s 
4.344876904605611e-09 1.8868265801354545 3.7462019603301226
4.389914640634506e-09 1.8952989053171185 3.7393307967759797
4.6077739521831105e-09 1.852939943215485 3.6696910089364407
4.585765280361318e-09 1.9705528842100226 3.824662515109444
4.565176922202263e-09 1.9293844924784116 3.727830771549305
4.668789571896252e-09 1.863292028926005 3.6156545368744983
4.669899227478483e-09 1.8410980401180468 3.590877289064602
4.721991404857504e-09 1.9084558612917788 3.7285729176325293
4.776970772466884e-09 1.8127372334032748 3.725862932438994
4.795731293389522e-09 1.8695499552683597 3.695333098626758
4.79428924476361e-09 1.9119337932536848 3.770572937218337
4.779641526550288e-09 1.867701433523131 3.7770131721549256
4.814052894960232e-09 1.9276737867483025 3.764028215393574
4.844891012643915e-09 1.8519860028377249 3.686521921518648
4.838284986847348e-09 1.877410491606463 3.8420669645297116
4.92324733143577e-09 1.8426132091205454 3.722516278154557
5.01042688166918e-09 1.8864306230141068 3.7706886191111075
5.029330110188079e-09 1.8967394232549948 3.684633376545182
5.1117393875237376e-09 1.8486112589816064 3.750286111812822
5.10025413614887e-09 1.8053391382009383 3.7412587809089164
5.142816017669077e-09 1.897862791914418 3.774825546019017
5.142963146143457e-09 1.8802341245398364 3.694998844941262
5.120813657265026e-09 1.8965240620757693 3.7240625291425173
5.1146187351461025e-09 1.8653872604681752 3.7454780400315455
5.127648039932528e-09 1.8934270038877496 3.7831211686237967
5.1389230429162825e-09 1.9294392022110611 3.6554092952422743
5.346623492009472e-09 1.8852631950324321 3.6529306310561376
5.475923686139707e-09 1.8517043311736838 3.6767435683469096
5.517853245669737e-09 1.8848778510047572 3.7504823746070706
5.572718107089909e-09 1.9009278662423017 3.7864490048820407
5.610604778618665e-09 1.8593326315623964 3.648641802617515
5.642592073413197e-09 1.8836267091173116 3.7500606763927555
5.6650937727118525e-09 1.7942914092521223 3.7099086497617852
5.6674556456770954e-09 1.809844354692685 3.6864552550282856
5.74099116128606e-09 1.8718361555152572 3.6955209044992317
5.83846820065724e-09 1.8240992568531142 3.6853153220185972
5.943309586556773e-09 1.8280046230201483 3.6255889666780035
5.950920823822467e-09 1.864374485793408 3.7331926102017894
5.969064280969942e-09 1.9058926796511808 3.8273732545155603
5.974035400894216e-09 1.8674449170569134 3.77661252077534
5.9762301833257245e-09 1.8730768560423088 3.725344930944756
6.069521833817751e-09 1.8392292103547088 3.7334329601538863
6.082128827145214e-09 1.8770556367534947 3.6492948930109956
6.110452747777802e-09 1.8251421677448763 3.693979466023061
6.113494004864978e-09 1.9021117410981887 3.710857226342097
6.1337338165778865e-09 1.826074592571715 3.7761917468321813
6.273422597440546e-09 1.8247006077352834 3.722364808477606
6.29582547116743e-09 1.7809202675008886 3.6743060647667463
6.278917284699037e-09 1.821882913456911 3.782356119487989
6.299854010572675e-09 1.870914273390723 3.7093971064515974
6.431710646776741e-09 1.936781855076494 3.7485701872100554
6.4726962554266574e-09 1.9380974171044563 3.747935274304933
6.6474030883821476e-09 1.8639928256380078 3.7434211516328175
6.647437477242664e-09 1.882467647754801 3.7545091112696176
6.651424222900913e-09 1.8185162049141819 3.827285611216108
6.619972787328822e-09 1.90359388799508 3.6617029994910886
6.598835830970937e-09 1.9297755544796016 3.6763050457025326
6.616942304348875e-09 1.8811731763677697 3.7604688561802915
6.712884535464783e-09 1.889919440010571 3.694024292302643
6.7084985411042355e-09 1.8882807618586996 3.807857198898964
6.732995526141714e-09 1.8527934390325975 3.697731175473788
6.741502890836082e-09 1.8577582159373178 3.7811788186992965
7.088890545706709e-09 1.9106418634396953 3.799774026769293
7.627874920392853e-09 1.9286145098589178 3.8218478903464983
7.606154705673447e-09 1.8995437035592175 3.816813008599226
7.672140529491822e-09 1.8714618668530263 3.716448326315046
7.66093369854945e-09 1.8257011594156887 3.643129343303978
7.814111008045756e-09 1.8563202585849599 3.79041921503436
7.79045680634784e-09 1.8721341348465268 3.818618488597853
7.78213798149718e-09 1.8503194215252035 3.6810692247785988
7.789327720429652e-09 1.8579034164915176 3.745556452440182
7.930183162568454e-09 1.8332135407866872 3.769276401979193
7.90556466578742e-09 1.8677933032104517 3.766511031455349
7.963033100872473e-09 1.8383608699205887 3.7472960279706973
8.036659716099895e-09 1.9298680589137502 3.853324350715017
7.997053092359257e-09 1.8494624784193543 3.7062832535763452
8.264564586020059e-09 1.8691774164690909 3.756820686268825
8.310163378635424e-09 1.876454768017509 3.750223612867149
8.277446841269335e-09 1.8885171691975011 3.7799990824825556
8.304769588931916e-09 1.89057299701446 3.717233786769638
8.4595436411137e-09 1.8800572348740672 3.764157633685035
8.521085502933502e-09 1.814073157055605 3.740697675176347
8.593884555793931e-09 1.8294109585949179 3.652750650533746
8.714775000929222e-09 1.8654225581447212 3.700059984184327
8.743639436927498e-09 1.808423229206535 3.82337350466896
8.74920194199218e-09 1.804559581625647 3.6956003491917815
8.759765244234803e-09 1.829467012586738 3.767338838226094
8.86457745387289e-09 1.8688290743680822 3.706322192626595
8.890498410704869e-09 1.9042022188899956 3.761335719463587
8.996132099797365e-09 1.9229693062127877 3.676369685218749
9.161120247714015e-09 1.8400010841901695 3.569801505066961
9.135023252724788e-09 1.8400853304486318 3.750953576734029
9.108696728463784e-09 1.9138130000750877 3.8192840997101403
9.086453670275683e-09 1.896215780043672 3.7737723364155134
9.131690974676505e-09 1.797336728691307 3.7324875239448594
9.290311861377635e-09 1.8762566095431223 3.6476387431774846
9.308998111345828e-09 1.9065892262345816 3.8042726835270257
9.302017110039127e-09 1.8558966201544411 3.6963497126342664
9.563648039274121e-09 1.842838217989304 3.741467851604853
9.602544514676388e-09 1.8213802121986635 3.725162152743439
9.656145285133841e-09 1.8815721488808976 3.6593859290176667
9.699812991021402e-09 1.8820501813596762 3.756076505050365
9.71853338572185e-09 1.8207535941576327 3.6864554995941856
9.713570103771626e-09 1.8937905062782954 3.8030493803270455
9.671760113900329e-09 1.775118835168656 3.6655331322330262
9.685360214733216e-09 1.9017817923212097 3.760162114997755
9.785226087486581e-09 1.8594320555193642 3.7677866284201964
9.765569729091192e-09 1.809394203989887 3.721125276647071
9.785768593210496e-09 1.855328011713334 3.711354397441909
1.0085041980215076e-08 1.903724117036059 3.7336619076855393
1.0087422811806291e-08 1.878522668624658 3.6926709592456635
1.0046246019969498e-08 1.8766354923866286 3.8629372361302514
1.094389802268393e-08 1.8948281473214417 3.793605041684919
1.0962465996314681e-08 1.9178905424935997 3.813254128021897
1.1031041671666347e-08 1.8964371150095434 3.8575650885455635
1.143179347387139e-08 1.8719717918465957 3.7191934975105743
1.1728120018070718e-08 1.8562765199140387 3.733300382297351
1.1909511151748505e-08 1.857536676776264 3.7209871233811027
1.185183772245292e-08 1.892726349804391 3.6929612880171416
1.1830110935634768e-08 1.9046655853141603 3.683542295961536
1.2215985584228093e-08 1.87387793727533 3.6529246541535296
1.2179243989376554e-08 1.927988212546098 3.8309611376975368
1.2369371482464513e-08 1.86540363030677 3.731090522370679
1.2552364176557621e-08 1.9180298031390666 3.6502361401644237
1.2687379482823434e-08 1.8655445592014819 3.736111641378988
1.269388717081336e-08 1.9146013664379837 3.7505103001780533
1.276309942529915e-08 1.9494206655721475 3.745390833327964
1.2852960503417005e-08 1.890315749066084 3.8243428155152595
1.2800810094266289e-08 1.7870190319005865 3.7145636744836055
1.2782583750158254e-08 1.9344370165352776 3.74535028303642
1.3106576961012978e-08 1.8758842218151153 3.7611482779180867
1.3048721742658959e-08 1.8686625307435065 3.6604115259747703
1.3397689849436984e-08 1.848498626093114 3.6822822547746945
1.3600544188852771e-08 1.8590189619747433 3.7576432347721416
1.4102059979946299e-08 1.904395310368693 3.7130777220802287
1.4038526945001236e-08 1.8920687958744273 3.705189371096361
1.3985450684864258e-08 1.8357403121088591 3.726391422025401
1.4080316626300932e-08 1.830627434067754 3.762232237376864
1.4027295858769153e-08 1.857900652667777 3.7217530941097547
1.4049974021057876e-08 1.8511691985001177 3.7205569576663455
1.4053473329292742e-08 1.8797433328738276 3.7576786951443064
1.4138884804085549e-08 1.8386143381602817 3.7067803624817617
1.4205616622228052e-08 1.8184279545007147 3.7582083472888295
1.4350619598985552e-08 1.818879851039124 3.664710905396395
1.4712155552162317e-08 1.8533488803201856 3.6541539584768716
1.4682202603261933e-08 1.8377272600148302 3.6568386026185946
1.4673430414020253e-08 1.90682513241111 3.6989220762618977
1.4778993877493712e-08 1.8910856900776474 3.672619320398531
1.4934543469354017e-08 1.8367332014619757 3.7015016310681363
1.4905217752511124e-08 1.8750688466344543 3.646286898972334
1.509440722446465e-08 1.9272462832696293 3.7761419635929836
1.5076948538565796e-08 1.8420732084594662 3.6942233828282456
1.5291445835795296e-08 1.9320487949565592 3.7656743546246694
1.5359659968119977e-08 1.9373004953557946 3.7434872505241437
1.5507836579699118e-08 1.9277448602013396 3.774075929769612
1.553824379163065e-08 1.9229075146215182 3.7344838275878676
1.5623104993233835e-08 1.9449973567378231 3.7399234433835615
1.571378467450411e-08 1.8313123014449295 3.742545953029534
1.6033971055473743e-08 1.8601095936100664 3.7793732408579164
1.6966539356422733e-08 1.8271426456937196 3.6712124597622036
1.752220935066472e-08 1.9419365969399682 3.809320002958665
1.764336909766517e-08 1.9654363500468595 3.817169295039807
1.7560251318195544e-08 1.8241654972586336 3.781127600589536
1.7474248651296492e-08 1.8432637660529592 3.6888371199101875
1.7431260731779992e-08 1.8284022305428382 3.763993715211435
1.7354743467218642e-08 1.8451484040319026 3.775684757948062
1.729160670187678e-08 1.8351040502229612 3.7031201317358997
1.724798862187762e-08 1.824278910077497 3.703471688210556
1.7523758333032107e-08 1.9519440189059831 3.740523822863994
1.7603330303365176e-08 1.9051616811334329 3.670267115698612
1.841182290289921e-08 1.884255784468667 3.7591580386311896
1.8379938627741414e-08 1.8889350846136668 3.661298989923463
1.982234087786139e-08 1.8761308654010658 3.787548228694937
1.974422058473514e-08 1.8155788862972901 3.675553152988619
1.982555417728475e-08 1.8512685193580345 3.6942383421692893
1.9889315661820036e-08 1.837631757348428 3.670283550187289
1.9833193258043414e-08 1.8422980420531059 3.7929326597229087
1.976566068866779e-08 1.8296575111733677 3.689699306808973
2.0829675031883284e-08 1.9001973068091718 3.677909562744363
2.077521189939988e-08 1.866966904366485 3.7172338520076225
2.103472386978528e-08 1.8706517109082865 3.8431902367980886
2.093929835363116e-08 1.8574230308468875 3.7152548181291056
2.156560806108135e-08 1.892339329674766 3.8348940785256582
2.1648824652878256e-08 1.9008260510990453 3.751418049871022
2.2345499423954687e-08 1.8790659277989006 3.7732392927584066
2.2577659426360085e-08 1.8574984611661498 3.7320159099142853
2.3026257447109848e-08 1.8872460984422297 3.776055941557811
2.2994287545189523e-08 1.8294824787609034 3.7523940277111354
2.29024029480246e-08 1.8719178019217702 3.8142308242300507
2.3302239226770932e-08 1.9433277426154731 3.744053318640546
2.3407324584794084e-08 1.925737489614895 3.8622603659100405
2.37734084934522e-08 1.9176320463169674 3.7822793718405547
2.4057944552306276e-08 1.9014310148344653 3.7559108056109305
2.4207101804377664e-08 1.8633809225442413 3.8386497641881867
2.443001793214796e-08 1.8642696520477227 3.7351012471747804
2.4678525650967637e-08 1.9126319939442658 3.6963871286187175
2.4574909319461537e-08 1.8640284527539785 3.678594629269484
2.4476752285291127e-08 1.8071796805023608 3.6642108666076516
2.4679950874900613e-08 1.9492786420094874 3.730152297028189
2.5029188093546437e-08 1.8612432173982594 3.718044905375117
2.5239141546999713e-08 1.944654200387646 3.7635635036421573
2.5372329787282313e-08 1.8790091757459715 3.7940579009537045
2.5440066256899008e-08 1.7900320813433352 3.702290220985917
2.54668470090223e-08 1.876351497814583 3.7797105541186222
2.56584376110508e-08 1.9420087486038673 3.7256411008195593
2.556566595640754e-08 1.864366057911233 3.6875041416196903
2.580501003403984e-08 1.8149090470756404 3.650965209005067
2.5738447579126884e-08 1.9177030721384756 3.678615022971098
2.6407847302678086e-08 1.894895611071437 3.7068021151442316
2.7338064820271223e-08 1.8351626915440757 3.7681534600540174
2.7377217584301886e-08 1.8126767081381558 3.7545225453883995
2.739029558558853e-08 1.8816753488585807 3.8110042164292954
2.751635165667791e-08 1.8298215242493412 3.711248221832343
2.7396221331427257e-08 1.8815410347752484 3.7587168902854726
2.7445063824189172e-08 1.828373081789385 3.711212177801726
2.7386430774354218e-08 1.823378718831679 3.7411991197515926
2.749705049705503e-08 1.8518247001784243 3.663559488273112
2.7391326744282112e-08 1.819789054971387 3.7674973251594643
2.7788953815511532e-08 1.8877783287742802 3.7121311471076464
2.7754794684607696e-08 1.8432347215149436 3.7164138811786582
2.8495392032903257e-08 1.9551404995057404 3.794315717963083
2.8965970212963207e-08 1.8881854210550015 3.7402052923368903
2.9476619424862347e-08 1.8091408070958859 3.67327351677934
3.008223229703401e-08 1.9435334707925773 3.741906091905866
3.038605305286954e-08 1.8658298933529278 3.6580914597149743
3.061966898755486e-08 1.9245365828643766 3.8199368556667386
3.060671637245816e-08 1.8727439575111737 3.678215068299895
3.0570374564889894e-08 1.8308146068789442 3.7545372163233477
3.065177836347186e-08 1.8356161459390696 3.7172157496875906
3.078317810803776e-08 1.7723338756713538 3.670850621961565
3.0815053130702665e-08 1.944829353632163 3.7922731187104417
3.070912756476111e-08 1.83698416282121 3.6936890280214327
3.056645801278394e-08 1.8631305088051948 3.754531280253278
3.08452890420655e-08 1.8837254703077084 3.8335303117201645
3.075420716317103e-08 1.8869501292556214 3.7321640696525353
3.152607415029238e-08 1.8400290029859754 3.681944499696614
3.166938615888402e-08 1.9210627628117027 3.8221996910574276
3.175185518935411e-08 1.8232823837977232 3.7246131915269394
3.1770981668657726e-08 1.9228553814694207 3.725827386045854
3.193118349960329e-08 1.8379791233501033 3.6785362715956507
3.204147408230089e-08 1.868775306303839 3.821801188187954
3.279663055548136e-08 1.8806516426440676 3.7915578774149816
3.321790229899278e-08 1.908120105305875 3.7550652755134273
3.516895960523867e-08 1.8357791529550207 3.707440322287148
3.5058341045334906e-08 1.8068929256233965 3.675168163949335
3.4963905374053714e-08 1.8791186293245472 3.631428931509452
3.487865050417296e-08 1.871746611182341 3.658353466655779
3.5678497105322644e-08 1.826758710290287 3.7806638430673885
3.5531410910903004e-08 1.919726498722429 3.7457000234287516
3.554855356742252e-08 1.8808160938228582 3.7820629369334844
3.55422614692856e-08 1.8695005112076593 3.766144866466076
3.579424347083458e-08 1.8052105338232085 3.673114374780562
3.566620731759715e-08 1.841781482817685 3.7425111427069524
3.5678670050162574e-08 1.856581812331851 3.7824059894873767
3.584925566082076e-08 1.8333254917387078 3.782791221120797
3.5678133100667486e-08 1.8873697902014754 3.7482881236680314
3.561741570368958e-08 1.840379858308887 3.7186514893674456
3.599166503436471e-08 1.9128802273581904 3.8006552161655787
3.601469704321997e-08 1.8749183956177067 3.803800838840678
3.62020583345986e-08 1.9000665226417568 3.7735276657953363
3.658034184260324e-08 1.9086936843362583 3.7025203549997374
3.684518905363552e-08 1.9299499916519949 3.7407695437745834
3.6981509681128315e-08 1.821989388122112 3.7571866238190164
3.741073183903487e-08 1.9067622733415859 3.674886694423488
3.822212855316389e-08 1.7780422765610013 3.7172707357012844
3.840024686340053e-08 1.8963064718843725 3.7282090322396884
3.828851772169628e-08 1.9726783612943346 3.8137465991884354
3.8469212752072084e-08 1.9115893309372418 3.7041023786986065
3.9060178400860444e-08 1.830866691344783 3.6868371646536144
3.901450316981059e-08 1.86038660461878 3.721233944135185
3.891406378712181e-08 1.7792926895156054 3.726306060878175
4.0087653293602445e-08 1.8937827289911704 3.7774200556689874
4.034777999302004e-08 1.9013546316708028 3.7526888703370482
4.0733539907469993e-08 1.7892456250928652 3.8072588985783593
4.1289060094175875e-08 1.8811744292694206 3.7535660774101682
4.1537637882147834e-08 1.8279024167590228 3.6719980146596005
4.191863970076828e-08 1.8714187808970926 3.7042914611013766
4.5362677516690614e-08 1.8382022896157961 3.7011389111231274
4.569724960727599e-08 1.8403898813888593 3.708891630847976
4.57572916869496e-08 1.8473513804219182 3.808017882270883
4.5835716288270746e-08 1.89196814771549 3.70278121997815
4.678405773327751e-08 1.877805125209917 3.819391295944406
4.662480172474855e-08 1.8820748712651603 3.759008891411538
4.715774109344088e-08 1.8448475823791401 3.7301493692042453
4.7679345903822536e-08 1.88642917370106 3.6822147150237745
4.88894317325071e-08 1.8842011366938758 3.7306003391269877
4.920609278548829e-08 1.8642006489334957 3.694243690229808
4.9639616040775805e-08 1.928765437010314 3.736505916733617
5.023608214836012e-08 1.8936982797015025 3.7803156819341317
5.1092650579011924e-08 1.890000531797765 3.7500437101780384
5.090889212697287e-08 1.8738845187608404 3.7852477730302203
5.2357632270366015e-08 1.8877456543384978 3.658212471593574
5.2314482028826254e-08 1.8585098348999032 3.795452593111804
5.250880913272316e-08 1.8961216278026751 3.7806811394823834
5.2545653259165915e-08 1.8752245456996137 3.8161571355281625
5.285604872505516e-08 1.8285484866845283 3.658369537389039
5.268413083515184e-08 1.882754972483688 3.7715671056473514
5.408452448280874e-08 1.9370983587808586 3.804063820094741
5.414534719172947e-08 1.8323885790501282 3.7105288381027055
5.535186738604199e-08 1.8045326220401896 3.6761447859486207
5.658892407197716e-08 1.8099448936963562 3.771848967560276
5.651783029612629e-08 1.8607592117490679 3.7547895579835435
5.834492438054739e-08 1.8519226614432207 3.6764911126794946
5.8555249308700404e-08 1.8476775788855742 3.7494476937288876
5.987668795226435e-08 1.8583089369029206 3.7454557602965055
6.090698787415686e-08 1.8204022372727358 3.6795650395001966
6.104349261492992e-08 1.9024076170433566 3.7899659855052192
6.198126861205168e-08 1.8372105614614354 3.672289366763485
6.378681210482845e-08 1.8121677967012855 3.690949766784132
6.362838578584941e-08 1.8335198023990502 3.677174468006322
6.373384622923127e-08 1.9005605502384233 3.7035700396297417
6.366300050341682e-08 1.9148604443597734 3.722654312611056
6.374856288678803e-08 1.8640813238565515 3.7534267028143278
6.38180087345832e-08 1.8854610436173043 3.7218982859830616
6.357218048082429e-08 1.945902167427521 3.7873187192328563
6.329583531519136e-08 1.9158974359730716 3.702724486311448
6.50017215137388e-08 1.868591410169247 3.799998254266865
6.614848272585719e-08 1.9012426257920931 3.7016672419409904
6.618442455464569e-08 1.9060742451679156 3.6943403508585124
6.754298143387174e-08 1.8655415234392105 3.791236334824135
6.723706246043906e-08 1.9176284310967016 3.822656037337991
6.708795403466455e-08 1.8035220048700564 3.667005624165865
6.701923349742914e-08 1.9276179985328086 3.769391194853381
6.835784788375308e-08 1.8979100634020751 3.7915317861370466
6.942223274023799e-08 1.8301728594642008 3.6856953623116717
6.976918986331405e-08 1.8735539168923756 3.6909219125437165
6.94950863334986e-08 1.9078897983681289 3.670329393939238
6.951132316625923e-08 1.8922643535158556 3.8268211451056686
7.127480362572492e-08 1.9532702699617759 3.769136004484834
7.126235404688409e-08 1.8037848733837718 3.658566441490059
7.10460571342712e-08 1.862136272289356 3.7344753953413696
7.195780547810131e-08 1.8518549140761986 3.6848809617369667
7.337102306891604e-08 1.8109010512225252 3.650808706891547
7.423888854367871e-08 1.875191548065779 3.7604124348367725
7.41124469220551e-08 1.9398336853609046 3.84290651395254
7.442214778431224e-08 1.8875871981614543 3.6969490470284034
7.442320648311343e-08 1.8189522078819826 3.7694629356391913
7.916247410767053e-08 1.8691198700051062 3.733774638141897
7.947998872239601e-08 1.9023334948531465 3.7120382711333053
8.069951579594813e-08 1.9178787673983155 3.7940654179438567
8.044938559614049e-08 1.856407527390763 3.7943599502394862
8.051011733159767e-08 1.9702433344192967 3.7976204344223587
8.051889634783533e-08 1.8329085872161994 3.7542038562540947
8.075500947114042e-08 1.8454195869558232 3.787092344902104
8.050413254194022e-08 1.8460994081564488 3.7226950300968453
8.093221605238588e-08 1.9197726562156268 3.8060815857024983
8.063609396880456e-08 1.809474039400607 3.827325283916154
8.237026453280721e-08 1.8928202444053315 3.6692097456453725
8.231597130638572e-08 1.8279428847286194 3.6788512470440167
8.497337157593559e-08 1.8625152424121212 3.7853843204102344
8.559393028966862e-08 1.8328011037100471 3.8375793556570623
8.558064965162942e-08 1.9907804256988775 3.815262076978288
8.597347227077553e-08 1.8686520810878662 3.8050573457619175
8.564132795088361e-08 1.9408631177504971 3.7912287310777555
8.531792498193599e-08 1.8867994020320786 3.7558292815750796
8.534026631574064e-08 1.8854129791575773 3.753223372187857
8.561073550084606e-08 1.832295211866946 3.7008213875068807
8.577871792371386e-08 1.912686445125125 3.730796769872159
8.541374420985923e-08 1.8736465389941355 3.675833244682923
8.570479501524647e-08 1.9241010414625803 3.79791897889341
8.593713231422851e-08 1.9030150440823848 3.7457679410331393
8.590552590800521e-08 1.8957700492504408 3.681490169192059
8.598936239825466e-08 1.8984328186333137 3.8332210755377716
8.621880230006331e-08 1.8571816338972091 3.816301094688981
8.889158949288613e-08 1.827824326572268 3.7196025865003555
8.854044249053261e-08 1.8803089529886048 3.6904970367868795
9.137113578396559e-08 1.8740547361866717 3.760078709103352
9.155154321782165e-08 1.8393959814054663 3.6867802792756907
9.158960322214764e-08 1.8371080713908428 3.676168006098323
9.114306968424921e-08 1.9271637585101948 3.83976664472581
9.08933943757635e-08 1.8815513950275577 3.683730502289234
9.134236350660272e-08 1.8422590900727647 3.6663983588574616
9.162867056072974e-08 1.8763451085900709 3.778024803254588
9.226656963196652e-08 1.8416014565355785 3.694967920920514
9.395462581277748e-08 1.8395896448867037 3.7020003845783953
9.455110603488782e-08 1.915258765861478 3.7030691102885833
9.599569611409762e-08 1.8805588687328934 3.8303890229002677
9.703360363821063e-08 1.9451094129218651 3.7661735376364276
9.73941126873999e-08 1.8295341212286398 3.662001274395053
9.910293929301891e-08 1.9157731037644767 3.679134771839413
9.883835985519053e-08 1.8323820849546086 3.6744500015804995
9.858796140619183e-08 1.9358221970771807 3.74267290764453
9.976014975759516e-08 1.8992236264099307 3.8117562390345876
1.0637114386374351e-07 1.8173853100200854 3.682439228985284
1.0950816163351233e-07 1.8316199149592332 3.7113137163448613
1.1513473584138603e-07 1.864286033088276 3.6799013377676877
1.1630849512796928e-07 1.8992410139481501 3.686306865287306
1.1964009671175399e-07 1.871497302511751 3.7289107342310377
1.2016658654234114e-07 1.8525784252968163 3.7953316552270477
1.2340199138512103e-07 1.919477883213791 3.7650526288631334
1.2742639746742389e-07 1.9096180536526464 3.700922284784152
1.2752717273886469e-07 1.9253003517406242 3.6971744512005826
1.2816863338096014e-07 1.8658456045844543 3.670885276478422
1.275303835192835e-07 1.8619368525624598 3.672769665344404
1.2735360294706926e-07 1.8654501814271724 3.728848577094599
1.2831662149706463e-07 1.8892397858687962 3.6608958602014887
1.2833381675916705e-07 1.8800160540574136 3.727039620976713
1.2971989944133236e-07 1.8931601369439437 3.6533028659522384
1.3098157478717143e-07 1.9306838637232149 3.7165414974056885
1.3283220991826198e-07 1.816389107348793 3.7289525042518474
1.3253339451401322e-07 1.9254319186617006 3.76869480557992
1.3207476061293766e-07 1.9329245436483409 3.753761972211665
1.3182990377001441e-07 1.9040647743034356 3.8011203639844013
1.3139346311342904e-07 1.88552880551812 3.809190634995006
1.3125533626328105e-07 1.9668378044418087 3.7563703947151037
1.306325471499488e-07 1.8173518862421898 3.7258209360123438
1.303866456410697e-07 1.8764110135587075 3.8023363128891456
1.3050896630184657e-07 1.897336174502163 3.6888953506236204
1.309330164894428e-07 1.9197491302212715 3.8641079944776804
1.3114271478007806e-07 1.8673863245195923 3.7981640154776333
1.374401434187078e-07 1.9057225975751972 3.7339881761148437
1.3750754714889027e-07 1.9435271462517827 3.7934765887310373
1.368909445256979e-07 1.878449644306428 3.763640178075799
1.3662130660463924e-07 1.9091131841565128 3.7062219634587223
1.3648640420951376e-07 1.8350727213850426 3.713677373109288
1.374858866892064e-07 1.8791493764479523 3.7752942025850715
1.3838128516001673e-07 1.8513917838449823 3.7497250042232326
1.3786161547226335e-07 1.7953860653044997 3.7059224438435954
1.400870130444159e-07 1.8740452124042601 3.7485667600091954
1.3939793644787515e-07 1.8845079874258115 3.7895498134800443
1.4189013381831857e-07 1.8238500277340188 3.6695309072153997
1.4122420704478753e-07 1.8597986330985514 3.702056644570555
1.426113436781715e-07 1.821115356577061 3.724521332604784
1.4218832195642392e-07 1.9178123537129106 3.726738859473048
1.4192485836776477e-07 1.845058173967002 3.656267530285272
1.4209757400030914e-07 1.8526114887916338 3.6836770650252695
1.5062329967246413e-07 1.8288672486198077 3.703080187479056
1.5302532972268206e-07 1.9162152944243003 3.6981403024484067
1.5387787511063187e-07 1.8558374982253336 3.712712361068886
1.550912835525213e-07 1.8568723395677327 3.6726475816633903
1.5499374511604073e-07 1.867778761776154 3.6574592703739914
1.5530909868833051e-07 1.885765352476708 3.6511991587225885
1.549698254168828e-07 1.8986687554126118 3.645815570755861
1.564170022433912e-07 1.9464295935666271 3.735066013052994
1.559028810342856e-07 1.896677451970644 3.713238473212511
1.5600016207979765e-07 1.9183991371337772 3.7730957057772034
1.5724942624390347e-07 1.8688166765546148 3.704223100002422
1.5709742818438524e-07 1.9001165121875823 3.7615755595078255
1.577541930317631e-07 1.850081616961043 3.7616743954337752
1.6018118033736556e-07 1.8499828562025633 3.8182414341116044
1.601611305598937e-07 1.9273048084383446 3.728801742578175
1.6327240351864308e-07 1.9258609845499746 3.752583142521032
1.7493437907135103e-07 1.872373468796305 3.725891711073504
1.8242512908996283e-07 1.8627132535170112 3.8471295624544544
1.8255050392833612e-07 1.8813286859664475 3.746952299727578
1.8318680645078707e-07 1.8494754303406058 3.797342753432626
1.8494116119908958e-07 1.9081579959339336 3.7464967513404006
1.8409456306825178e-07 1.9069281392057462 3.704504523506247
1.8879783830304318e-07 1.9207411754326955 3.66104742453537
1.8887396942831933e-07 1.9662072812431655 3.8178924012383546
1.913984133745716e-07 1.8654044977428978 3.804376808540446
1.9217663207447784e-07 1.8892171823729598 3.747761587595861
1.922923329566079e-07 1.8895203071765803 3.6922892689378206
1.9502774385834283e-07 1.8820746393053485 3.822034349998961
1.9768427370259302e-07 1.8719689164806472 3.688564875400859
2.0189129793265023e-07 1.9572602909362167 3.737645602716274
2.0241389936476265e-07 1.7993559518706794 3.693789229757665
2.0633255802413926e-07 1.9668014870756956 3.769806723738616
2.0929015277987262e-07 1.8808947286232716 3.774365536297771
2.115774654855599e-07 1.8785804058446223 3.7198367673099786
2.1203907187355498e-07 1.9044105419997899 3.80175184471902
2.160309217849175e-07 1.8942833838916235 3.787836788228426
2.2221304168259465e-07 1.8352818020065005 3.8521959278073403
2.2145650982656102e-07 1.9412915397187467 3.8203439684377973
2.204362519853006e-07 1.8603594929623055 3.8228654823713915
2.2205489268552538e-07 1.8692823606863738 3.70304287547742
2.2305013770083588e-07 1.8991729000782027 3.7678869549257143
2.2569631658391626e-07 1.9376402928909098 3.775119629526031
2.2519229460181178e-07 1.905445869680003 3.722347776196788
2.316248585870419e-07 1.9144039621221398 3.7292670381401933
2.3156931406529854e-07 1.8660280322709006 3.7703449343045046
2.309524367213057e-07 1.8470322850258212 3.7424591492818116
2.312008000607976e-07 1.9228882002345258 3.723810705439505
2.3223173784083744e-07 1.8701139605504489 3.709984735758353
2.315927607050326e-07 1.8298656874323487 3.7836453720727627
2.3295214899154205e-07 1.9193511570187916 3.786365078574637
2.3746849378602173e-07 1.8465738220640882 3.695401623843092
2.3721042339709894e-07 1.8569305328043715 3.718158157821341
2.4072169060502594e-07 1.9528226056235978 3.7659296662344954
2.414645662474529e-07 1.9051318051704564 3.821778207113653
2.408576221347839e-07 1.8842002662165278 3.7759597537693965
2.5035900878355744e-07 1.8614367217028969 3.7336274437737904
2.500001104571177e-07 1.8635245586755276 3.7871816409624945
2.5198873037334096e-07 1.9352247619864453 3.687895905873308
2.515765227039887e-07 1.8679894576072988 3.7989714214963617
2.546527617290823e-07 1.9337008675787724 3.870984206505109
